source1_entity_id	candidate_entity_id	ann_rank
S1-214959549	S3-248230200	12
S1-214959549	S3-511181931	13
S1-214959549	S2-501625778	14
S1-214959549	S2-195072036	15
S1-214959549	S3-957741248	16
S1-214959549	S3-261903049	17
S1-214959549	S2-412588774	18
S1-214959549	S3-244227109	19
S1-214959549	S3-708091285	20
S1-500395708	S3-37518225	1
S1-500395708	S3-663116419	2
S1-500395708	S2-854088563	3
S1-500395708	S2-2020665	4
S1-500395708	S3-346565933	5
S1-500395708	S2-67314137	6
S1-500395708	S2-609319828	7
S1-500395708	S2-138637952	8
S1-500395708	S3-368276334	9
S1-500395708	S3-152428197	10
S1-500395708	S2-126247024	11
S1-500395708	S3-234279845	12
S1-500395708	S3-961595863	13
S1-500395708	S3-216795886	14
S1-500395708	S2-259019471	15
S1-500395708	S3-226765538	16
S1-500395708	S3-373659881	17
S1-500395708	S2-892280944	18
S1-500395708	S2-922759474	19
S1-500395708	S3-696246594	20
S1-378749556	S3-569250147	1
S1-378749556	S2-386057824	2
S1-378749556	S2-536128186	3
S1-378749556	S2-33056424	4
S1-378749556	S2-411532859	5
S1-378749556	S3-301473427	6
S1-378749556	S2-307562087	7
S1-378749556	S2-27166701	8
S1-378749556	S2-839593355	9
S1-378749556	S3-934908726	10
S1-378749556	S2-728362349	11
S1-378749556	S3-719758012	12
S1-378749556	S2-860235615	13
S1-378749556	S2-200668123	14
S1-378749556	S3-22567733	15
S1-378749556	S2-874098850	16
S1-378749556	S3-661165722	17
S1-378749556	S3-959767384	18
S1-378749556	S2-441837259	19
S1-378749556	S3-877358946	20
S1-14448673	S2-156656417	1
S1-14448673	S3-318037027	2
S1-14448673	S2-422455335	3
S1-14448673	S2-540273631	4
S1-14448673	S3-590336479	5
S1-14448673	S3-33047691	6
S1-14448673	S2-427305556	7
S1-14448673	S3-910707362	8
S1-14448673	S2-856516352	9
S1-14448673	S3-140007084	10
S1-14448673	S2-248636073	11
S1-14448673	S2-318084538	12
S1-14448673	S3-502927824	13
S1-14448673	S2-72038251	14
S1-14448673	S2-879823805	15
S1-14448673	S3-740294963	16
S1-14448673	S3-249270636	17
S1-14448673	S3-310495330	18
S1-14448673	S2-599773323	19
S1-14448673	S2-205476494	20
S1-738071841	S2-216003245	1
S1-738071841	S3-656325628	2
S1-738071841	S3-243030748	3
S1-738071841	S2-759883376	4
S1-738071841	S2-680658950	5
S1-738071841	S2-176671237	6
S1-738071841	S2-122941100	7
S1-738071841	S2-247042230	8
S1-738071841	S2-793840281	9
S1-738071841	S2-791578552	10
S1-738071841	S2-999310168	11
S1-738071841	S2-995979802	12
S1-738071841	S2-503403056	13
S1-738071841	S2-464053678	14
S1-738071841	S2-893788152	15
S1-738071841	S2-422203411	16
S1-738071841	S2-518505783	17
S1-738071841	S2-258574758	18
S1-738071841	S2-72394823	19
S1-738071841	S3-956518259	20
S1-539655547	S3-839254878	1
S1-539655547	S2-292988457	2
S1-539655547	S3-290275716	3
S1-539655547	S2-800248029	4
S1-539655547	S3-94095498	5
S1-539655547	S3-247412853	6
S1-539655547	S2-515705906	7
S1-539655547	S2-632831230	8
S1-539655547	S3-463216833	9
S1-539655547	S3-544258852	10
S1-539655547	S3-336241079	11
S1-539655547	S3-575323207	12
S1-539655547	S3-377924747	13
S1-539655547	S3-688495250	14
S1-539655547	S2-883646361	15
S1-539655547	S2-610676249	16
S1-539655547	S3-863839522	17
S1-539655547	S3-664239388	18
S1-539655547	S3-801025607	19
S1-539655547	S3-361461161	20
S1-904641792	S3-173746424	1
S1-904641792	S2-30198793	2
S1-904641792	S2-810813977	3
S1-904641792	S2-243764861	4
S1-904641792	S2-378504180	5
S1-904641792	S2-414256753	6
S1-904641792	S2-420790525	7
S1-904641792	S2-237823033	8
S1-904641792	S3-711334462	9
S1-904641792	S3-763627629	10
S1-904641792	S3-676958804	11
S1-904641792	S3-147431158	12
S1-904641792	S2-966570678	13
S1-904641792	S3-70971873	14
S1-904641792	S2-225740542	15
S1-904641792	S2-110428650	16
S1-904641792	S2-395899088	17
S1-904641792	S2-682905624	18
S1-904641792	S2-378603075	19
S1-904641792	S3-209651412	20
S1-86254898	S2-869427180	1
S1-86254898	S3-333452624	2
S1-86254898	S3-556875007	3
S1-86254898	S3-554872434	4
S1-86254898	S2-961438016	5
S1-86254898	S2-201173075	6
S1-86254898	S3-871111834	7
S1-86254898	S2-105934157	8
S1-86254898	S3-156148691	9
S1-86254898	S2-60647764	10
S1-86254898	S2-996454923	11
S1-86254898	S3-57794683	12
S1-86254898	S3-895144762	13
S1-86254898	S2-706355312	14
S1-86254898	S3-760921936	15
S1-86254898	S3-488102102	16
S1-86254898	S2-724184622	17
S1-86254898	S3-372033734	18
S1-86254898	S2-489657386	19
S1-86254898	S2-162455543	20
S1-633829247	S3-68802328	1
S1-633829247	S3-907596425	2
S1-633829247	S3-242731274	3
S1-633829247	S3-63461182	4
S1-633829247	S3-462315460	5
S1-633829247	S3-504871913	6
S1-633829247	S3-657511410	7
S1-633829247	S3-41975060	8
S1-633829247	S3-550042918	9
S1-633829247	S3-217864636	10
S1-633829247	S3-841864009	11
S1-633829247	S2-195293955	12
S1-633829247	S2-846679779	13
S1-633829247	S2-270003314	14
S1-633829247	S2-676184425	15
S1-633829247	S2-779763551	16
S1-633829247	S3-559428831	17
S1-633829247	S2-485293291	18
S1-633829247	S2-338488394	19
S1-633829247	S2-110944178	20
S1-338644069	S2-653614735	1
S1-338644069	S3-187791369	2
S1-338644069	S2-921620855	3
S1-338644069	S3-505590933	4
S1-338644069	S2-809900829	5
S1-338644069	S3-827897207	6
S1-338644069	S3-530829748	7
S1-338644069	S2-335635597	8
S1-338644069	S3-558835962	9
S1-338644069	S3-950535048	10
S1-338644069	S3-735473856	11
S1-338644069	S2-590219541	12
S1-338644069	S3-78916471	13
S1-338644069	S2-168591257	14
S1-338644069	S2-55509541	15
S1-338644069	S2-328777244	16
S1-338644069	S3-910753315	17
S1-338644069	S2-308815551	18
S1-338644069	S2-622698605	19
S1-338644069	S3-218368964	20
S1-741128363	S2-484303030	1
S1-741128363	S3-238111415	2
S1-741128363	S3-955897655	3
S1-741128363	S3-808373772	4
S1-741128363	S3-627516338	5
S1-741128363	S3-254781936	6
S1-741128363	S3-129962506	7
S1-741128363	S3-920959964	8
S1-741128363	S2-678837151	9
S1-741128363	S3-145123396	10
S1-741128363	S2-199092516	11
S1-741128363	S3-933738551	12
S1-741128363	S2-684859761	13
S1-741128363	S2-89891582	14
S1-741128363	S2-530072018	15
S1-741128363	S2-543117263	16
S1-741128363	S2-717996366	17
S1-741128363	S3-77950849	18
S1-741128363	S3-4603975	19
S1-741128363	S2-479342437	20
S1-958543863	S2-886947928	1
S1-958543863	S2-569920757	2
S1-958543863	S3-448554104	3
S1-958543863	S3-26912050	4
S1-958543863	S3-552447354	5
S1-958543863	S2-809620373	6
S1-958543863	S2-334563733	7
S1-958543863	S2-966627100	8
S1-958543863	S2-671572643	9
S1-958543863	S3-117687238	10
S1-958543863	S2-718057233	11
S1-958543863	S3-925094985	12
S1-958543863	S3-737019770	13
S1-958543863	S3-341630956	14
S1-958543863	S3-91594944	15
S1-958543863	S3-942622259	16
S1-958543863	S3-406844610	17
S1-958543863	S3-457064185	18
S1-958543863	S3-885216626	19
S1-958543863	S3-550532591	20
S1-952244178	S3-340597601	1
S1-952244178	S3-630331250	2
S1-952244178	S2-171984184	3
S1-952244178	S2-483042199	4
S1-952244178	S2-914560498	5
S1-952244178	S2-207611585	6
S1-952244178	S2-324865581	7
S1-952244178	S2-202193815	8
S1-952244178	S2-616977772	9
S1-952244178	S2-968515842	10
S1-952244178	S3-662198059	11
S1-952244178	S3-640248434	12
S1-952244178	S3-438180721	13
S1-952244178	S3-893839500	14
S1-952244178	S2-37700860	15
S1-952244178	S3-410793287	16
S1-952244178	S2-338488394	17
S1-952244178	S2-471384316	18
S1-952244178	S3-762489121	19
S1-952244178	S2-812610248	20
S1-723078987	S2-340236468	1
S1-723078987	S3-844089007	2
S1-723078987	S3-249522768	3
S1-723078987	S3-121337028	4
S1-723078987	S3-622960305	5
S1-723078987	S3-947276026	6
S1-723078987	S2-154069476	7
S1-723078987	S3-850311978	8
S1-723078987	S3-510411052	9
S1-723078987	S2-494980217	10
S1-723078987	S2-11588829	11
S1-723078987	S3-777406275	12
S1-723078987	S3-762489121	13
S1-723078987	S3-671188881	14
S1-723078987	S3-560972712	15
S1-723078987	S3-815272241	16
S1-723078987	S2-382223524	17
S1-723078987	S3-14391120	18
S1-723078987	S3-322927527	19
S1-723078987	S3-575323207	20
S1-28453582	S3-979369233	1
S1-28453582	S2-146579726	2
S1-28453582	S3-638530782	3
S1-28453582	S3-734221266	4
S1-28453582	S2-164691569	5
S1-28453582	S3-899773117	6
S1-28453582	S3-583911824	7
S1-28453582	S3-381082433	8
S1-28453582	S3-752185720	9
S1-28453582	S3-751223650	10
S1-28453582	S3-185692070	11
S1-28453582	S3-526942974	12
S1-28453582	S2-495748507	13
S1-28453582	S2-721004091	14
S1-28453582	S2-224315940	15
S1-28453582	S3-806580983	16
S1-28453582	S2-758689583	17
S1-28453582	S2-540633732	18
S1-28453582	S3-809458063	19
S1-28453582	S2-949864754	20
S1-868945111	S2-429309696	1
S1-868945111	S3-803740106	2
S1-868945111	S3-936148707	3
S1-868945111	S2-576523285	4
S1-868945111	S3-765863355	5
S1-868945111	S3-219445198	6
S1-868945111	S3-8042497	7
S1-868945111	S3-741640053	8
S1-868945111	S3-776055024	9
S1-868945111	S3-726222542	10
S1-868945111	S2-348467768	11
S1-868945111	S2-660031958	12
S1-868945111	S2-369516672	13
S1-868945111	S3-304783503	14
S1-868945111	S3-114075871	15
S1-868945111	S3-7042900	16
S1-868945111	S3-892940581	17
S1-868945111	S2-129329374	18
S1-868945111	S3-547255568	19
S1-868945111	S2-467580943	20
S1-507732665	S3-358977768	1
S1-507732665	S3-858617832	2
S1-507732665	S2-71746113	3
S1-507732665	S3-709740534	4
S1-507732665	S3-178624588	5
S1-507732665	S3-24254323	6
S1-507732665	S2-422126980	7
S1-507732665	S3-502042865	8
S1-507732665	S3-153982275	9
S1-507732665	S3-741929488	10
S1-507732665	S3-477003953	11
S1-507732665	S2-259291456	12
S1-507732665	S2-706734080	13
S1-507732665	S2-855768434	14
S1-507732665	S2-438759999	15
S1-507732665	S2-62401924	16
S1-507732665	S3-413467183	17
S1-507732665	S3-466448724	18
S1-507732665	S2-761276972	19
S1-507732665	S2-451004739	20
S1-476874826	S2-91880900	1
S1-476874826	S2-931392519	2
S1-476874826	S3-911018340	3
S1-476874826	S3-378539016	4
S1-476874826	S2-783289295	5
S1-476874826	S2-666962234	6
S1-476874826	S3-976646064	7
S1-476874826	S3-139085726	8
S1-476874826	S2-567405166	9
S1-476874826	S2-545262088	10
S1-476874826	S3-740512729	11
S1-476874826	S2-767084455	12
S1-476874826	S3-32949595	13
S1-476874826	S2-113978435	14
S1-476874826	S2-865379245	15
S1-476874826	S3-137544632	16
S1-476874826	S2-952208643	17
S1-476874826	S2-854370612	18
S1-476874826	S2-161267545	19
S1-476874826	S3-999403956	20
S1-819347180	S3-611073721	1
S1-819347180	S2-251794267	2
S1-819347180	S3-218350669	3
S1-819347180	S3-242482352	4
S1-819347180	S3-99984939	5
S1-819347180	S3-331065458	6
S1-819347180	S2-954806792	7
S1-819347180	S2-540382356	8
S1-819347180	S2-575375062	9
S1-819347180	S2-240052236	10
S1-819347180	S3-631179960	11
S1-819347180	S2-974222320	12
S1-819347180	S3-399682016	13
S1-819347180	S3-660099117	14
S1-819347180	S3-557802083	15
S1-819347180	S3-588192484	16
S1-819347180	S2-78044476	17
S1-819347180	S2-682216416	18
S1-819347180	S2-589978888	19
S1-819347180	S2-288805632	20
S1-335994787	S3-863775920	1
S1-335994787	S3-164758676	2
S1-335994787	S2-946964997	3
S1-335994787	S3-974209101	4
S1-335994787	S2-335092523	5
S1-335994787	S3-961086309	6
S1-335994787	S2-893180900	7
S1-335994787	S2-109466422	8
S1-335994787	S3-896737538	9
S1-335994787	S3-807634393	10
S1-335994787	S3-870199239	11
S1-335994787	S3-231548897	12
S1-335994787	S2-472530716	13
S1-335994787	S2-71525290	14
S1-335994787	S3-456051952	15
S1-335994787	S3-812702204	16
S1-335994787	S3-518630578	17
S1-335994787	S3-116096375	18
S1-335994787	S2-893356721	19
S1-335994787	S2-74581885	20
S1-194550645	S3-22196773	1
S1-194550645	S2-439314898	2
S1-194550645	S2-52502518	3
S1-194550645	S2-839447794	4
S1-194550645	S3-459804819	5
S1-194550645	S2-9620961	6
S1-194550645	S2-159439038	7
S1-194550645	S2-818548840	8
S1-194550645	S3-21697823	9
S1-194550645	S3-714361438	10
S1-194550645	S2-291517970	11
S1-194550645	S2-799946133	12
S1-194550645	S2-544717441	13
S1-194550645	S2-284523068	14
S1-194550645	S3-194291488	15
S1-194550645	S2-257680410	16
S1-194550645	S2-560341	17
S1-194550645	S3-206263001	18
S1-194550645	S3-147481886	19
S1-194550645	S3-595165366	20
S1-293275428	S2-31153959	1
S1-293275428	S3-347499556	2
S1-293275428	S2-432053598	3
S1-293275428	S2-397252955	4
S1-293275428	S2-305465133	5
S1-293275428	S2-499939421	6
S1-293275428	S2-483952974	7
S1-293275428	S3-757071011	8
S1-293275428	S2-378461830	9
S1-293275428	S3-214228846	10
S1-293275428	S2-907727414	11
S1-293275428	S2-486392532	12
S1-293275428	S2-824164810	13
S1-293275428	S3-230704774	14
S1-293275428	S3-205946456	15
S1-293275428	S3-431003483	16
S1-293275428	S2-152997727	17
S1-293275428	S2-682508904	18
S1-293275428	S3-787689344	19
S1-293275428	S2-929354636	20
S1-343690942	S2-102246008	1
S1-343690942	S2-318066962	2
S1-343690942	S3-593190209	3
S1-343690942	S3-457884352	4
S1-343690942	S2-752809419	5
S1-343690942	S2-956238575	6
S1-343690942	S3-665908597	7
S1-343690942	S2-924541571	8
S1-343690942	S3-804537952	9
S1-343690942	S2-179727012	10
S1-343690942	S2-835593166	11
S1-343690942	S3-649280722	12
S1-343690942	S2-792422678	13
S1-343690942	S2-746584394	14
S1-343690942	S3-709738490	15
S1-343690942	S2-711290990	16
S1-343690942	S3-815200735	17
S1-343690942	S3-550255694	18
S1-343690942	S2-890594927	19
S1-343690942	S2-657427699	20
S1-384090359	S2-361578186	1
S1-384090359	S2-856379117	2
S1-384090359	S3-837915003	3
S1-384090359	S3-486162477	4
S1-384090359	S2-725524411	5
S1-384090359	S2-813552129	6
S1-384090359	S2-8573382	7
S1-384090359	S2-494455953	8
S1-384090359	S3-650294423	9
S1-384090359	S2-198222385	10
S1-384090359	S2-513257937	11
S1-384090359	S2-446783453	12
S1-384090359	S3-585725010	13
S1-384090359	S3-700763749	14
S1-384090359	S3-142382478	15
S1-384090359	S2-569518831	16
S1-384090359	S2-202648326	17
S1-384090359	S2-476127923	18
S1-384090359	S3-301333217	19
S1-384090359	S3-193381715	20
S1-381900880	S3-211394937	1
S1-381900880	S3-957028842	2
S1-381900880	S2-295737112	3
S1-381900880	S2-271190777	4
S1-381900880	S2-34317891	5
S1-381900880	S2-86829209	6
S1-381900880	S2-543889319	7
S1-381900880	S3-557041311	8
S1-381900880	S2-249434371	9
S1-381900880	S3-984934916	10
S1-381900880	S3-264577195	11
S1-381900880	S2-432598974	12
S1-381900880	S2-398410790	13
S1-381900880	S3-292166347	14
S1-381900880	S2-939433071	15
S1-381900880	S2-559574159	16
S1-381900880	S2-316363567	17
S1-381900880	S3-616360305	18
S1-381900880	S2-849886418	19
S1-381900880	S3-644153905	20
S1-915642112	S2-91009340	1
S1-915642112	S3-403169986	2
S1-915642112	S2-744788586	3
S1-915642112	S2-174398573	4
S1-915642112	S2-579902949	5
S1-915642112	S2-30321537	6
S1-915642112	S3-195225524	7
S1-915642112	S2-952288465	8
S1-915642112	S3-946432640	9
S1-915642112	S2-394660083	10
S1-915642112	S2-344332119	11
S1-915642112	S3-95408391	12
S1-915642112	S3-66982912	13
S1-915642112	S2-808260764	14
S1-915642112	S3-745451024	15
S1-915642112	S3-369612669	16
S1-915642112	S3-523427997	17
S1-915642112	S2-836936313	18
S1-915642112	S2-692562506	19
S1-915642112	S3-620178700	20
S1-109932442	S2-478270527	1
S1-109932442	S2-792984398	2
S1-109932442	S3-377032777	3
S1-109932442	S3-763911022	4
S1-109932442	S3-283583811	5
S1-109932442	S2-652228979	6
S1-109932442	S2-594658496	7
S1-109932442	S3-861976621	8
S1-109932442	S2-560936708	9
S1-109932442	S2-985073362	10
S1-109932442	S3-651584064	11
S1-109932442	S2-340692068	12
S1-109932442	S2-783093657	13
S1-109932442	S2-713992659	14
S1-109932442	S2-861996735	15
S1-109932442	S3-805371220	16
S1-109932442	S3-260044352	17
S1-109932442	S2-321907787	18
S1-109932442	S3-195844387	19
S1-109932442	S3-807739199	20
S1-443022811	S2-808156553	1
S1-443022811	S2-763847715	2
S1-443022811	S2-228337975	3
S1-443022811	S2-392089661	4
S1-443022811	S3-814652517	5
S1-443022811	S2-444897694	6
S1-443022811	S3-156603733	7
S1-443022811	S2-125982000	8
S1-443022811	S3-514300658	9
S1-443022811	S2-209398103	10
S1-443022811	S2-816821	11
S1-443022811	S2-203249267	12
S1-443022811	S3-453206518	13
S1-443022811	S2-104385200	14
S1-443022811	S2-599532321	15
S1-443022811	S2-713077849	16
S1-443022811	S2-18524461	17
S1-443022811	S3-105389256	18
S1-443022811	S2-473277781	19
S1-443022811	S3-183721111	20
S1-782585260	S3-718485781	1
S1-782585260	S3-81522073	2
S1-782585260	S2-217960968	3
S1-782585260	S3-973843500	4
S1-782585260	S2-597840910	5
S1-782585260	S3-301222761	6
S1-782585260	S2-622137626	7
S1-782585260	S2-564442481	8
S1-782585260	S2-544428445	9
S1-782585260	S2-611600207	10
S1-782585260	S3-391727572	11
S1-782585260	S3-308981027	12
S1-782585260	S3-85543740	13
S1-782585260	S3-110239614	14
S1-782585260	S3-979214517	15
S1-782585260	S3-829596723	16
S1-782585260	S2-911800480	17
S1-782585260	S3-987348956	18
S1-782585260	S3-552278147	19
S1-782585260	S3-416084468	20
S1-261704835	S2-712978464	1
S1-261704835	S2-142976131	2
S1-261704835	S2-801816217	3
S1-261704835	S2-904999251	4
S1-261704835	S2-839811651	5
S1-261704835	S3-245122955	6
S1-261704835	S2-77035223	7
S1-261704835	S3-240858870	8
S1-261704835	S3-562469863	9
S1-261704835	S2-110339739	10
S1-261704835	S3-375085183	11
S1-261704835	S2-204065175	12
S1-261704835	S3-992585147	13
S1-261704835	S2-236426950	14
S1-261704835	S3-395639790	15
S1-261704835	S2-745947098	16
S1-261704835	S3-886185601	17
S1-261704835	S2-825474339	18
S1-261704835	S2-353509326	19
S1-261704835	S2-665498470	20
S1-742696221	S2-875998753	1
S1-742696221	S2-126247024	2
S1-742696221	S2-457495721	3
S1-742696221	S2-21704936	4
S1-742696221	S3-925270447	5
S1-742696221	S3-487324892	6
S1-742696221	S2-638736419	7
S1-742696221	S2-138637952	8
S1-742696221	S2-67029489	9
S1-742696221	S2-963024428	10
S1-742696221	S2-609319828	11
S1-742696221	S2-115782716	12
S1-742696221	S2-170970137	13
S1-742696221	S2-737710928	14
S1-742696221	S3-368276334	15
S1-742696221	S2-854088563	16
S1-742696221	S3-378554704	17
S1-742696221	S3-812507632	18
S1-742696221	S2-275897894	19
S1-742696221	S3-923225206	20
S1-696908232	S2-254201282	1
S1-696908232	S2-993801698	2
S1-696908232	S2-381997714	3
S1-696908232	S3-811836089	4
S1-696908232	S2-754048820	5
S1-696908232	S2-571974824	6
S1-696908232	S3-150755555	7
S1-696908232	S3-754348225	8
S1-696908232	S3-850015418	9
S1-696908232	S3-553945886	10
S1-696908232	S2-805336714	11
S1-696908232	S3-472248731	12
S1-696908232	S3-697028896	13
S1-696908232	S2-319130669	14
S1-696908232	S2-363982985	15
S1-696908232	S2-70826889	16
S1-696908232	S3-134353179	17
S1-696908232	S3-840928612	18
S1-696908232	S3-60651301	19
S1-696908232	S2-142184937	20
S1-287772185	S3-362886446	1
S1-287772185	S2-487481698	2
S1-287772185	S3-879968038	3
S1-287772185	S3-505847795	4
S1-287772185	S3-788959112	5
S1-287772185	S2-614550486	6
S1-287772185	S2-712881337	7
S1-287772185	S2-677848681	8
S1-287772185	S2-375528227	9
S1-287772185	S3-541395297	10
S1-287772185	S2-153824120	11
S1-287772185	S2-456303751	12
S1-287772185	S2-243488033	13
S1-287772185	S2-518350130	14
S1-287772185	S3-951046913	15
S1-287772185	S2-673682280	16
S1-287772185	S3-38530453	17
S1-287772185	S2-344229017	18
S1-287772185	S2-841297633	19
S1-287772185	S2-785115127	20
S1-625874531	S3-182890574	1
S1-625874531	S2-279286807	2
S1-625874531	S2-781836094	3
S1-625874531	S3-392261106	4
S1-625874531	S3-249295392	5
S1-625874531	S2-360759493	6
S1-625874531	S3-927077081	7
S1-625874531	S2-689522972	8
S1-625874531	S3-236585562	9
S1-625874531	S3-567647083	10
S1-625874531	S2-777438943	11
S1-625874531	S3-830773572	12
S1-625874531	S2-37774113	13
S1-625874531	S3-884417957	14
S1-625874531	S3-229984167	15
S1-625874531	S3-197925672	16
S1-625874531	S3-198580749	17
S1-625874531	S3-530744770	18
S1-625874531	S2-331610773	19
S1-625874531	S2-699514738	20
S1-650390016	S2-230318262	1
S1-650390016	S3-320715619	2
S1-650390016	S3-878079181	3
S1-650390016	S3-922077992	4
S1-650390016	S3-866311700	5
S1-650390016	S2-151597616	6
S1-650390016	S2-192370311	7
S1-650390016	S3-911556905	8
S1-650390016	S3-498924530	9
S1-650390016	S2-859618767	10
S1-650390016	S3-937377411	11
S1-650390016	S3-29849544	12
S1-650390016	S2-732061732	13
S1-650390016	S2-422716036	14
S1-650390016	S3-386206359	15
S1-650390016	S2-691041327	16
S1-650390016	S2-979107367	17
S1-650390016	S3-694485734	18
S1-650390016	S3-84682694	19
S1-650390016	S2-716411487	20
S1-727381193	S2-724149294	1
S1-727381193	S3-163987059	2
S1-727381193	S3-295270051	3
S1-727381193	S3-194779854	4
S1-727381193	S2-98144313	5
S1-727381193	S2-12362626	6
S1-727381193	S3-364006292	7
S1-727381193	S2-214754814	8
S1-727381193	S2-1424393	9
S1-727381193	S2-631583901	10
S1-727381193	S2-57923146	11
S1-727381193	S2-16539187	12
S1-727381193	S3-981203755	13
S1-727381193	S3-972745725	14
S1-727381193	S3-394954641	15
S1-727381193	S3-221451037	16
S1-727381193	S3-30450616	17
S1-727381193	S2-444256515	18
S1-727381193	S2-846613901	19
S1-727381193	S2-167371118	20
S1-727686013	S2-986940248	1
S1-727686013	S3-232519749	2
S1-727686013	S3-562383456	3
S1-727686013	S2-899848484	4
